"","BDI1","BDI2","BDI3","BDI4","BDI5","BDI6","BDI7","BDI8","BDI9","BDI10","BDI11","BDI12","BDI13","BDI14","BDI15","BDI16","BDI17","BDI18","BDI19","BDI20","BDI21","PQB1","PQB2","PQB3","PQB4","PQB5","PQB6","PQB8","PQB9","PQB10","PQB11","PQB13","PQB14","PQB15","PQB16","PQB17","PQB18","PQB19","PQB20","PQB21"
"PQB9",0.165607486291974,0.114109010585383,0.137932310782152,0.141427462477579,0.142606654246798,0.155803319459189,0.166568823692735,0.117090694854414,0.143150175832913,0.168648262350838,0.237344519946287,0.181794983594636,0.203827675203329,0.142070659821381,0.104785745018519,0.161959592489998,0.14126320792714,0.145409777927275,0.0401619333890975,0.218772056231308,0.0116708136663963,0.284919501531222,0.426665716223376,0.399824908256559,0.334123948181712,0.294611776431262,0.276371968665869,0.319054082852667,1,0.275950923790712,0.336911852585816,0.283115339990469,0.346453257508056,0.323236044989636,0.202084741826429,0.38886683987151,0.251569978258512,0.517799992100346,0.357674218363221,0.2893878896807
"PQB10",0.223790877736646,0.150218124076178,0.233386622688012,0.196934038517304,0.213197892344637,0.248476962256945,0.222265002110615,0.215369002327944,0.228795254107526,0.244797366102828,0.270374822811327,0.115988699736912,0.222190960562491,0.116720624281969,0.248803020344466,0.235348368395376,0.249455837178995,0.158665346266252,0.0751451729003897,0.228484925405816,0.159459724870825,0.308781446307949,0.398675589901011,0.350305030165684,0.268185863602457,0.381162415574948,0.357567350673694,0.331856376729244,0.275950923790712,1,0.345551896427373,0.262671829716146,0.435733595026096,0.337624614942958,0.32472454844557,0.410413837332909,0.34209664578136,0.382383860293937,0.357682077212984,0.312308798260854
"PQB11",0.238494566761893,0.217721272318673,0.272400776258154,0.183374755261449,0.249206980367756,0.285847370620173,0.243180307782083,0.188172599121027,0.25961068524089,0.239050407753301,0.251106363712225,0.14866250670064,0.235967293766052,0.175511688400874,0.140919743775174,0.268777236031539,0.212912429315747,0.159055115871178,-0.0151641370043369,0.249868545036245,0.178474133325729,0.378939126381715,0.538054948026246,0.20895318327591,0.488148292919165,0.342985767268924,0.330851538035018,0.420918808365451,0.336911852585816,0.345551896427373,1,0.423825968564677,0.358122430996889,0.366696383672511,0.236169389748933,0.342971586180602,0.315232659507433,0.402387563854215,0.304693147932958,0.288397873664782
"PQB13",0.213630483520197,0.202934578687277,0.237879252073269,0.166964033940905,0.24958410554548,0.303776193756035,0.242680364850644,0.259244626979946,0.267731711531341,0.252652745231861,0.271213809277755,0.144532837061586,0.200716854223841,0.246597721150478,0.176055639042152,0.244048722575596,0.202599075804323,0.103351721707768,0.0174415856377954,0.233172083310577,0.119625110340111,0.423371384138798,0.321382991766792,0.19234642842445,0.209906322928284,0.349093414100964,0.244355549385941,0.357308803147302,0.283115339990469,0.262671829716146,0.423825968564677,1,0.457228217653289,0.246526217547888,0.223442492292536,0.293926943691645,0.334486525855841,0.36549256952812,0.295082246449329,0.243372636937683
"PQB14",0.221499550683654,0.214528679310195,0.295835227941227,0.272220331506215,0.266962733733972,0.278615868458099,0.294493020600764,0.275234115884208,0.253664805903315,0.243572094120094,0.222730605948075,0.201527953042288,0.271400238191646,0.218238251453084,0.256504233314221,0.308913988085961,0.262822961781588,0.151291065208809,0.0502499229831894,0.248974277599936,0.151956050893126,0.471284164452028,0.407308416750418,0.251730137427086,0.195756584002757,0.455702467177693,0.342769314709885,0.405347564424495,0.346453257508056,0.435733595026096,0.358122430996889,0.457228217653289,1,0.33867209357162,0.175212424365133,0.420447714446906,0.368621854293397,0.348405766974585,0.323600763798143,0.404327048732998
"PQB15",0.135203239698678,0.110889321548993,0.179143117126694,0.0780581904765834,0.0876185164321369,0.25559753194183,0.086067030002304,0.0427703232782234,0.199488734848107,0.111694454139033,0.0743922846900921,0.0492847248552686,0.11825937284863,0.0488677927721743,0.180599567078088,0.197852623832396,0.138833778758281,0.084015304365575,-0.0120338658517706,0.205953126631147,0.125865282981138,0.235457321807243,0.348947520100892,0.296172879129785,0.317912172958595,0.311630435323613,0.245756483620286,0.273541572536353,0.323236044989636,0.337624614942958,0.366696383672511,0.246526217547888,0.33867209357162,1,0.192709917878267,0.278958416964298,0.298101409283437,0.325655831542058,0.293390006505091,0.339060331164358
"PQB16",0.133747688857399,0.11717931822796,0.151253017516567,0.173900740514061,0.130482217320809,0.264258142708839,0.130277503895577,0.134830064080834,0.129001065252632,0.119919568069131,0.176591028205185,0.0773508626444677,0.119857744473906,0.190963136335686,0.218691301680121,0.225181295457601,0.192638200003341,0.0931743604048442,0.0158313670071299,0.15402637295361,0.101083212476943,0.276654395996109,0.213760657046371,0.287101298413424,0.164919243780782,0.254578141270613,0.0969187885550637,0.229005972554031,0.202084741826429,0.32472454844557,0.236169389748933,0.223442492292536,0.175212424365133,0.192709917878267,1,0.16533979400126,0.223463577839253,0.225801498619223,0.14010794291913,0.208722236469496
"PQB17",0.274935901395486,0.153700574838462,0.19625208911134,0.223680482787482,0.228886739214523,0.19959746786652,0.167497225876333,0.252106076524399,0.220921757648372,0.273162039075222,0.264022330996727,0.223153063613086,0.21886336421386,0.12181754225179,0.241483331215263,0.234274634077894,0.213042946626601,0.173585008198719,0.0702808914643372,0.310545800268574,0.15395150826196,0.412145782352313,0.31682420269492,0.311058761097677,0.281279581398631,0.469557954956618,0.33131007615937,0.314887894811554,0.38886683987151,0.410413837332909,0.342971586180602,0.293926943691645,0.420447714446906,0.278958416964298,0.16533979400126,1,0.349654122182174,0.315419263577703,0.367862786356986,0.367957862372414
"PQB18",0.369134481627705,0.39148405973659,0.419417233343001,0.342805305862289,0.400219412629563,0.373828480202762,0.415202408271984,0.463559391457774,0.400331968421597,0.353621110060365,0.370652374578604,0.321959967140199,0.407831474486562,0.385626695267929,0.362159509712326,0.339924721084202,0.396652730921854,0.292168354177139,0.038450623286046,0.378004469530569,0.225148733140157,0.471861270016865,0.284479304118757,0.245175803278598,0.190716897634067,0.438391777401325,0.280945813454526,0.5645191366181,0.251569978258512,0.34209664578136,0.315232659507433,0.334486525855841,0.368621854293397,0.298101409283437,0.223463577839253,0.349654122182174,1,0.308907906131934,0.23337257636796,0.334979425925441
"PQB19",0.179213478284521,0.205814397714725,0.222471206631224,0.12582764273349,0.216349890615771,0.241461542887637,0.198597326661238,0.198524975529779,0.216852398837262,0.227448464379456,0.241946609055468,0.198095670485662,0.173508497592081,0.149945088538809,0.196399660522599,0.194008431493461,0.166081634638912,0.178680091022678,0.0392150284614417,0.183198391192683,0.0765321714338741,0.314644065105918,0.481605722040987,0.359674296564262,0.341183810263922,0.295206560438646,0.231432454147199,0.316662713546682,0.517799992100346,0.382383860293937,0.402387563854215,0.36549256952812,0.348405766974585,0.325655831542058,0.225801498619223,0.315419263577703,0.308907906131934,1,0.467603106672554,0.344277990968812
"PQB20",0.188145069972035,0.157359374084047,0.215154939442863,0.0821731080403393,0.182047807754614,0.231278145228395,0.211321253806866,0.184227573267705,0.201299740173206,0.179468433534991,0.188987308549784,0.110329699722696,0.151136430589234,0.188109108861755,0.118927998862222,0.216774422754206,0.0680820118845942,0.175987846140206,-0.0204501507576286,0.186171011210555,0.127823663542868,0.28434668763751,0.437401316983816,0.399605211467683,0.367953911389152,0.240365989054282,0.217154574763437,0.257050603025666,0.357674218363221,0.357682077212984,0.304693147932958,0.295082246449329,0.323600763798143,0.293390006505091,0.14010794291913,0.367862786356986,0.23337257636796,0.467603106672554,1,0.325875528382954
"PQB21",0.146917064880696,0.137853518097971,0.194929012738962,0.1655709750801,0.143618942601842,0.231969263623714,0.157286172037125,0.149333207316999,0.198973129929224,0.178438268230074,0.208228151066303,0.174817189070049,0.178860793970474,0.162990449108046,0.240073839763817,0.199796530721239,0.1951031867729,0.200982116534008,-0.00989386853066431,0.216004654202882,0.0627119352663038,0.35327447823021,0.382440658164941,0.344114332703348,0.276005492268683,0.261603472675308,0.467509410072347,0.364514202125162,0.2893878896807,0.312308798260854,0.288397873664782,0.243372636937683,0.404327048732998,0.339060331164358,0.208722236469496,0.367957862372414,0.334979425925441,0.344277990968812,0.325875528382954,1
